epoch,train_loss,eval_loss,eval_top1,eval_top5
86,2.811129713,1.15803125,74.47,94.05
87,2.819649407,1.231017188,74.73,94.08
88,2.809223331,1.201432813,75.64,94.37
89,2.788215782,1.164245313,74.55,94.31
90,2.741266486,1.121973438,76.45,94.61
91,2.727372355,1.093354688,75.45,94.42
92,2.763345522,1.066970313,76.21,94.56
93,2.760718274,1.10453125,75.4,94.39
94,2.716044635,1.105335938,75.79,94.86
95,2.704344257,1.112415625,75.82,94.35
96,2.716512506,1.087364063,76.16,94.63
97,2.742169957,1.053295313,76.49,94.73
98,2.721566665,1.12458125,76.78,94.9
99,2.67962641,1.123209375,76.96,95.02
100,2.70360154,1.063394531,76.69,94.53
101,2.695674317,1.162475,76.17,94.68
102,2.747780695,1.045733594,77.03,94.93
103,2.747283673,1.167115625,75.93,94.42
104,2.748109538,1.172989063,76.8,94.71
105,2.693959575,1.131610938,75.91,94.31
106,2.633414091,1.055070313,76.86,95.1
107,2.699961161,1.086379688,77.83,95.02
108,2.682046211,1.052332813,76.88,94.76
109,2.646273847,1.033214063,76.69,95.14
110,2.63322496,1.076279688,76.86,94.89
111,2.667900173,1.12041875,76.53,94.79
112,2.55806056,1.054540625,77.58,95.3
113,2.604389627,0.993545313,77.58,95.17
114,2.637125266,1.065703125,77.82,95.18
115,2.615657737,1.108771875,77.32,94.86
116,2.641638169,1.109390625,77.33,95.08
117,2.659601785,1.056404688,77.88,95.15
118,2.63318746,1.029329688,77.79,95.31
119,2.658589933,1.104665625,77.69,95
120,2.608111447,1.037896875,78.1,95.19
121,2.593633382,1.05134375,77.56,94.62
122,2.535325134,1.010679688,78.32,95.21
123,2.61958364,1.107434375,78.26,95.16
124,2.547062245,1.11360625,77.64,95.06
125,2.567683966,1.015953125,78.54,95.13
126,2.5707211,0.961825,78.57,95.4
127,2.536826097,0.937303906,78.86,95.43
128,2.508777871,1.16873125,78.2,94.9
129,2.54674918,1.056892969,78.01,95.17
130,2.555197178,1.161048438,77.77,94.96
131,2.544237858,1.102407031,78.53,95.16
132,2.52460824,1.013267188,78.16,95.14
133,2.479478653,1.042496875,78.12,94.9
134,2.466569976,1.007059375,78.27,95.33
135,2.501764422,1.041925,78.76,95.25
136,2.500325501,0.994701563,78.89,95.38
137,2.452216725,1.004446875,78.45,95.4
138,2.446508514,0.976265625,78.68,95.08
139,2.456054987,1.010109375,78.6,95.2
140,2.485775719,1.005840625,79.45,95.51
141,2.463843836,1.030001563,79.72,95.52
142,2.425769958,1.045457813,79.02,95.28
143,2.447266624,0.998701563,79.23,95.29
144,2.44104541,1.091575,79.28,95.29
145,2.495971789,0.996446094,78.97,95.21
146,2.497929204,1.043677344,78.67,94.84
147,2.494497116,1.099354688,79.29,95.01
148,2.450603782,1.044071875,79.12,95.26
149,2.385796357,0.962851563,79.44,95.38
150,2.446640556,0.994275,79.39,95.14
151,2.429946696,1.031803125,79.69,95.18
152,2.399893295,0.960265625,79.05,95.3
153,2.383671506,1.024276563,79.35,95.36
154,2.418486717,1.064710938,78.74,95
155,2.311563636,1.023026563,79.18,95.28
156,2.356672376,0.948110938,79.43,95.42
157,2.393332114,1.020285938,79.54,95.47
158,2.367308613,0.981153125,79.19,95.28
159,2.395280287,1.044578906,79.42,95.47
160,2.415298758,0.99119375,79.46,95.25
161,2.388859543,0.999864844,79.11,95.22
162,2.415126162,1.059348438,79.88,95.16
163,2.361317893,0.985635938,80.24,95.54
164,2.34919942,0.999539063,79.09,95.29
165,2.29276099,1.002564063,79.42,94.98
166,2.376551999,1.0505375,80.07,95.5
167,2.302409506,1.053190625,79.56,95.11
168,2.323003236,0.979342188,79.44,95.1
169,2.325715277,0.929177344,79.85,95.41
170,2.295426712,0.928482813,79.36,95.26
171,2.383263128,1.0055375,79.74,95.38
172,2.341330802,0.9524375,80.28,95.47
173,2.348771985,0.937225781,80.02,95.49
174,2.399559706,0.962446094,80.08,95.62
175,2.382044548,0.990340625,80.32,95.49
176,2.370857435,0.972803125,80.24,95.47
177,2.357581275,1.082389063,79.76,95.32
178,2.355207462,1.008242969,80.03,95.29
179,2.334619331,0.94038125,80.35,95.53
180,2.346832009,0.956670313,80.31,95.45
181,2.298620143,0.940228125,80.24,95.48
182,2.378508084,0.9801125,80.54,95.54
183,2.289621276,0.970316406,80.52,95.26
184,2.34221164,1.03278125,79.91,95.09
185,2.370430827,0.957160938,80.25,95.61
186,2.309519813,0.880542969,80.79,95.58
187,2.34512529,0.911971875,80.57,95.65
188,2.305965819,0.929278906,81.02,95.65
189,2.325915992,0.98369375,80.47,95.52
190,2.329052791,0.946908594,81.05,95.84
191,2.241721037,0.970435156,81.06,95.74
192,2.298244773,0.971239063,80.71,95.69
193,2.293783881,1.010615625,80.22,95.57
194,2.270348719,0.882073438,81.04,95.77
195,2.220950902,0.985534375,80.15,95.56
196,2.333449197,0.947175,81.26,95.87
197,2.296691776,0.946228125,81.01,95.86
198,2.308584492,0.932451563,80.76,95.76
199,2.22335856,0.893689063,81.73,95.77
200,2.186294009,0.921448438,81.16,95.87
201,2.242691365,0.925695313,81.31,95.71
202,2.320513663,0.991625781,81.09,95.59
203,2.294953942,0.964751563,81.28,95.23
204,2.258389083,0.896135938,81.3,95.87
205,2.245038711,0.881169531,81.73,96.05
206,2.232217434,0.954939844,81.38,95.67
207,2.241842057,0.954547656,81.42,95.51
208,2.253623713,0.95866875,81.36,95.57
209,2.209637029,0.931961719,81.75,95.78
210,2.193732012,0.955795313,81.43,95.62
211,2.244071343,1.025653125,81.22,95.43
212,2.209424579,0.957047656,81.15,95.66
213,2.202906422,0.923063281,81.72,95.84
214,2.226218641,0.888625,81.66,95.74
215,2.245900715,0.954810156,81.44,95.46
216,2.220308698,0.884221875,81.37,96.08
