epoch,train_loss,eval_loss,eval_top1,eval_top5
57,2.810640474771842,1.1823,75.57,94.43
58,2.8069531810589328,1.1082140625,75.69,94.1
59,2.792507486159985,1.1036125,75.03,94.24
60,2.744878490460225,1.0867546875,74.61,93.76
61,2.752086651325226,1.064378125,75.34,94.22
62,2.7442509483068416,1.1757390625,75.59,94.4
63,2.7652400576151335,1.08836875,75.95,94.5
64,2.7294054593795387,1.05599375,76.19,94.76
65,2.7414104336347336,1.1666875,75.31,94.2
66,2.748213503299615,1.175890625,75.77,94.66
67,2.6903620194166136,1.1678203125,75.83,94.29
68,2.6990194051693646,1.0492921875,76.7,94.78
69,2.7266204390770348,1.1534015625,76.38,94.83
70,2.7038199256627986,1.0359390625,76.82,95.2
71,2.663606621974554,1.073215625,77.59,94.98
72,2.689846794116191,1.0240140625,77.15,94.82
73,2.6035258687459506,1.0581171875,77.22,94.85
74,2.645118980224316,1.070021875,77.13,95.08
75,2.6469872642786076,1.0966859375,76.85,94.47
76,2.6350623732958085,1.0160140625,77.75,95.27
77,2.6125479961052918,0.9645546875,77.83,95.35
78,2.6602639170793387,1.0276875,78.26,95.02
79,2.6114522099494932,1.0057171875,77.92,95.11
80,2.5661059776941935,1.0238203125,77.27,94.87
81,2.6262123740636385,0.927534375,78.73,95.48
82,2.5853865461471752,1.0408234375,77.64,95.3
83,2.570581081891671,1.0585921875,77.11,94.87
84,2.5868252384356962,1.025,77.73,95.22
85,2.5717346781339403,1.0243375,77.62,94.88
86,2.591483588096423,1.0065359375,78.39,95.16
87,2.546526933633364,1.060121875,78.67,95.45
88,2.5766754777003555,1.02429921875,78.11,95.05
89,2.5470740425281035,0.9839046875,78.95,95.21
90,2.519763333369524,1.00670625,79.04,95.53
91,2.5977407055023387,1.0089421875,78.52,95.38
92,2.5864840363844848,0.9990109375,79.12,95.33
93,2.532261424798232,1.0132796875,79.44,95.38
94,2.4789925856468007,0.991353125,79.35,95.53
95,2.527263811307076,1.039478125,79.21,95.34
96,2.5403288431656668,0.998175,78.51,95.31
97,2.492762829095889,0.969115625,79.16,95.4
98,2.483031542178912,1.0556015625,79.26,95.37
99,2.5624008854230245,0.98179375,79.62,95.17
100,2.443289609444447,0.9797625,79.22,95.61
101,2.444239510328342,0.8799828125,80.08,95.73
102,2.490389364499312,0.9406640625,80.17,95.63
103,2.468519849349291,0.902675,79.71,95.59
104,2.4985684813597264,0.99415078125,79.03,95.04
105,2.415216225538498,0.979615625,79.5,95.32
106,2.445198628841302,0.9654109375,79.75,95.16
107,2.37684646661465,0.9215078125,79.39,95.46
108,2.453811488701747,0.9535328125,79.82,95.71
109,2.481114066258455,1.0221015625,78.98,94.84
110,2.457665304954235,0.978728125,79.67,95.6
111,2.4041607645841747,0.9384671875,80.25,95.57
112,2.427529661777692,0.979571875,79.46,95.56
113,2.4225408942271502,0.992559375,80.04,95.67
114,2.478496892635639,0.92402421875,80.23,95.59
115,2.3593401826345004,0.94194921875,80.34,95.74
116,2.4158648191354213,0.90050859375,80.73,95.79
117,2.431123731075189,0.91813828125,80.09,95.55
118,2.3784292184389555,0.90002578125,80.3,95.83
119,2.370497699272938,0.895853125,80.16,95.99
120,2.3799428582191466,0.9330234375,80.57,95.88
121,2.3056122844035807,0.9246984375,80.89,95.84
122,2.3752969708198157,0.89808671875,80.59,95.89
123,2.3733817253357326,0.925084375,81.0,95.78
124,2.3307164378655263,0.933721875,80.61,95.61
125,2.382742815139966,0.9948234375,80.42,95.59
126,2.394567673939925,0.936759375,80.58,96.17
127,2.373936615846096,0.9081828125,80.63,95.87
128,2.3215651921736886,0.84654765625,81.28,95.97
129,2.3847175063231054,0.941015625,81.32,96.0
130,2.3144780877308966,0.8841328125,81.56,95.74
131,2.3521391165562164,0.9039640625,81.51,95.9
132,2.3280858119328816,0.8915578125,81.41,95.94
133,2.2790066881057545,0.87822734375,81.56,95.96
134,2.3151400792293058,0.93726015625,80.97,95.78
135,2.3655792236328126,0.8298796875,81.74,96.32
136,2.3136491757172806,0.87810625,81.43,95.77
137,2.347134892145793,0.88527734375,81.23,95.81
138,2.262541671593984,0.87960546875,81.59,95.95
139,2.2914829012675164,0.875865625,81.4,96.31
140,2.2753257075945537,0.9026984375,81.54,96.02
141,2.3352738157296793,0.8982390625,81.28,95.8
142,2.2792261083920797,0.888365625,81.53,95.92
143,2.302984213217711,0.85769453125,81.71,96.01
144,2.2706246489133592,0.8560796875,81.54,96.0
145,2.221011255337642,0.8322578125,81.74,95.97
146,2.277643761268029,0.92857421875,81.15,95.29
147,2.273210086272313,0.83760078125,82.06,96.31
148,2.2326381197342506,0.8416078125,82.19,96.12
149,2.2477476697701673,0.86578203125,82.1,96.1
150,2.2152737736701966,0.9413234375,80.81,95.57
151,2.199245830376943,0.87768671875,82.49,96.0
152,2.2888829491077325,0.890690625,81.93,96.06
153,2.210906146122859,0.899453125,82.24,95.99
154,2.250933250708458,0.9178390625,82.44,95.93
155,2.2165244748959174,0.8362625,82.55,96.0
156,2.295180745308216,0.81368046875,82.25,96.24
157,2.175238294326342,0.8554296875,82.38,96.2
158,2.220599112755213,0.89275390625,81.55,95.54
159,2.212452919055254,0.87934296875,82.63,96.02
160,2.2455924642391696,0.87783515625,82.63,95.86
161,2.171248711989476,0.9400875,82.18,95.68
162,2.1830701659887266,0.887065625,82.29,96.15
163,2.2160481355129145,0.871296875,82.53,96.05
164,2.1888499687879515,0.81013828125,83.01,96.5
165,2.21922418031937,0.889103125,82.52,96.01
166,2.15484320353239,0.8559265625,82.6,96.2
167,2.151283320096823,0.873671875,82.59,96.0
168,2.1930282913721526,0.84402109375,82.71,96.05
169,2.1217786324329864,0.84932734375,82.39,95.96
170,2.1602947189257695,0.90690703125,82.57,95.84
171,2.1737575341493653,0.89133125,82.47,95.7
172,2.187698267056392,0.910778125,82.3,95.89
173,2.135599897763668,0.84493828125,82.93,95.9
174,2.174491039147744,0.90263359375,82.48,95.95
175,2.1634605386318304,0.83984296875,82.75,95.98
176,2.105422203663068,0.85827890625,82.95,96.11
177,2.162211833244715,0.84735859375,83.36,96.38
178,2.1511272007074114,0.8265890625,82.89,95.97
179,2.144629012315701,0.87079765625,82.37,96.1
180,2.07734435124275,0.84706328125,83.12,95.9
181,2.094303496525838,0.883421875,82.97,96.08
182,2.163972601065269,0.848809375,83.16,96.12
183,2.131478636387067,0.8106765625,83.13,96.2
184,2.1495494750829844,0.89521953125,83.31,96.18
185,2.0786739344780263,0.85894921875,82.99,96.0
186,2.139798211898559,0.89195703125,83.15,95.93
187,2.093321973696733,0.8530203125,83.56,95.99
188,2.0421156111436014,0.882625,83.38,96.28
189,2.009889345902663,0.8453125,83.33,96.33
190,2.075321595638226,0.86900625,83.52,95.77
191,2.0203956382396893,0.84834140625,83.55,96.17
192,2.0881913900375366,0.8839671875,83.25,95.87
193,2.0341640622187884,0.80899921875,83.5,95.87
194,2.0613258555913583,0.85258125,83.18,95.99
195,2.049835256735484,0.84606484375,83.55,96.17
196,2.0374193280171125,0.85205859375,82.75,95.79
197,2.044685590114349,0.88239453125,83.27,95.9
198,2.029368272347328,0.8244890625,83.88,96.23
199,2.038106174346728,0.88767578125,83.6,96.16
200,2.016726260307508,0.8206890625,83.63,95.85
201,2.0332364204602364,0.83918359375,83.69,95.82
202,2.044973501486656,0.90095859375,83.65,95.72
203,2.0461838147579097,0.8217546875,83.98,96.05
204,2.0074238292681863,0.86007890625,83.72,95.82
205,2.013347893036329,0.83041171875,84.0,96.01
206,2.007510520861699,0.88616640625,83.71,95.78
207,1.9984594212128566,0.818965625,84.39,96.09
208,2.039083166917165,0.87729296875,83.88,95.82
209,2.0181324271055368,0.83575234375,83.99,96.15
210,2.0047330296956574,0.84970546875,84.0,96.05
211,2.0238505222858527,0.91288203125,83.95,96.15
212,1.983239418726701,0.91080546875,83.89,95.95
213,2.032320168690804,0.832971875,84.57,96.33
214,1.9905451108247807,0.82228828125,84.11,96.08
215,1.8873375741335061,0.81771640625,84.06,96.31
216,1.988815724849701,0.8573078125,83.69,96.26
