epoch,train_loss,eval_loss,eval_top1,eval_top5
69,2.744742774,1.181704688,74.12,93.54
70,2.762184579,1.143717188,75.23,94.22
71,2.700500774,1.006714063,75.88,94.65
72,2.745217362,1.000782813,76.79,94.47
73,2.708795121,1.012626563,76.91,94.29
74,2.700742189,1.062921094,75.78,93.99
75,2.711876091,1.078039063,76.06,94.35
76,2.684440965,1.112448438,75.39,93.92
77,2.658259265,1.011557813,76.73,94.58
78,2.71306628,1.040148438,76.42,94.81
79,2.649373725,0.997399219,77.09,94.67
80,2.678350387,1.161085938,76.49,93.98
81,2.709950012,1.036876563,77.18,94.68
82,2.697241097,1.043764063,76.38,94.61
83,2.671390244,0.984251563,77.45,94.99
84,2.680534002,1.039721875,76.85,94.6
85,2.606344304,1.025692188,77.35,94.73
86,2.639606897,1.016442969,77.62,94.84
87,2.657780497,1.051465625,77.05,94.65
88,2.657473429,1.023582813,76.36,94.5
89,2.612503493,1.03035,77.12,94.92
90,2.645065725,1.051919531,76.82,94.67
91,2.612217422,1.080703125,76.52,94.42
92,2.584240068,1.0208,77.59,94.84
93,2.600061679,1.046307813,78.19,95.08
94,2.601876321,0.9896125,78.15,94.87
95,2.590463201,1.016325,77.89,94.82
96,2.58456775,1.048823438,78.49,95.01
97,2.56404818,1.051557813,77.88,94.79
98,2.603829647,0.972985938,78.19,94.9
99,2.576071125,0.935395313,79.2,95.15
100,2.565247758,1.0362375,77.87,94.64
101,2.559386029,1.116560938,78.27,94.75
102,2.522821715,1.047014063,78.73,95.16
103,2.544266151,0.961270313,78.48,95.03
104,2.509603739,1.039573438,78.13,94.91
105,2.539992012,1.035079688,78.11,94.65
106,2.564941211,0.983273438,78.6,94.85
107,2.502256988,1.0220125,78.15,94.51
108,2.462483285,0.996742188,78.97,94.84
109,2.535826731,1.018171875,78.37,95.08
110,2.481131059,1.007825781,78.99,94.98
111,2.514848385,0.993520313,78.68,95.12
112,2.447395702,0.979644531,79.23,95.09
113,2.462096439,0.939397656,79.32,95.37
114,2.521778891,0.955114063,79.01,95.17
115,2.495266412,0.9528125,79.94,95.65
116,2.470991075,0.960267969,79.34,95.54
117,2.465548206,0.929316406,79.43,95.36
118,2.455492367,0.968542188,79.5,95.34
119,2.452189882,0.979898438,79.46,94.88
120,2.457967552,0.960996094,78.88,95.16
121,2.462678786,0.974001563,79.56,95.16
122,2.396418211,1.09545625,78.65,94.81
123,2.43156566,0.951765625,79.31,95.41
124,2.425691865,1.095978125,79.11,94.81
125,2.384188539,0.962046875,79.21,95.27
126,2.385079483,0.9901875,79.43,95.29
127,2.437943556,0.969235156,79.23,95.34
128,2.432670095,1.001246875,79.45,95.31
129,2.430455381,0.887160156,80.46,95.94
130,2.378702406,0.995167188,79.8,95.24
131,2.425168832,0.919742188,79.54,95.43
132,2.387909808,0.972082813,80.53,95.67
133,2.401308639,0.967965625,79.71,95.09
134,2.365091576,0.966110938,80.69,95.29
135,2.342741547,0.920721875,80.86,95.71
136,2.336346178,0.935048438,80.56,95.61
137,2.368087439,0.972889063,80.68,95.2
138,2.322617217,0.958754688,80.56,95.54
139,2.353690212,0.964884375,80.81,95.8
140,2.351913378,0.911107813,80.7,95.93
141,2.330127447,1.013021875,80.06,95.53
142,2.326931877,0.921775,80.79,95.63
143,2.321326401,0.953335938,80.23,95.28
144,2.337909315,0.977832031,79.88,95.56
145,2.295419694,0.917592969,80.36,95.4
146,2.30286732,0.928670313,80.44,95.56
147,2.237262855,0.954589063,80.5,95.5
148,2.287115453,0.932827344,80.3,95.46
149,2.274532852,1.003886719,80.54,95.45
150,2.285676632,0.932615625,81.03,95.61
151,2.319751328,0.940421875,81.03,95.68
152,2.289625527,1.005510938,80.66,95.72
153,2.295899426,0.938094531,80.84,95.68
154,2.291797031,0.982319531,81.28,95.67
155,2.275164213,0.941599219,81.26,95.58
156,2.264079074,0.995603125,81.01,95.54
157,2.268017399,0.918569531,81.84,95.8
158,2.241793423,0.890636719,81.93,96.13
159,2.2785666,0.981128125,81.28,95.65
160,2.265665329,0.97695,81.92,95.94
161,2.266543823,0.921164063,81.63,95.8
162,2.234878314,0.922232813,81.04,95.97
163,2.241240832,0.961732813,82.09,96.01
164,2.217706106,0.945303125,81.65,96.06
