epoch,train_loss,eval_loss,eval_top1,eval_top5
142.0,2.90331398,0.972373438,79.35,95.74
143.0,2.900697199,1.018770313,79.65,95.75
144.0,2.876614832,1.052692188,79.32,95.86
145.0,2.911511035,1.00455625,80.0,95.79
146.0,2.824284931,1.016649219,79.69,95.86
147.0,2.840931486,1.023207813,79.38,95.74
148.0,2.889113168,0.975952344,79.97,95.56
149.0,2.8565583,0.997207031,80.14,95.95
150.0,2.816461696,0.937151563,80.59,95.88
151.0,2.836948719,1.041285938,79.98,95.83
152.0,2.82359713,0.95253125,80.32,95.98
153.0,2.887294531,1.106670313,79.25,95.44
154.0,2.84848315,1.116564063,80.01,95.59
155.0,2.835412372,0.993101563,80.07,95.75
156.0,2.876194673,0.922614063,80.21,95.77
157.0,2.786842371,1.008007031,80.19,95.83
158.0,2.792568927,1.040054688,80.31,95.86
159.0,2.838446679,0.950283594,80.61,95.91
160.0,2.84907402,0.985584375,80.5,95.75
161.0,2.773979896,1.013385156,80.28,95.76
162.0,2.813671152,1.009901563,80.59,96.05
163.0,2.85652062,1.003184375,80.38,95.85
164.0,2.755746253,0.994929688,80.69,96.02
165.0,2.820660919,1.045259375,80.42,95.7
166.0,2.799162423,1.085270313,80.25,95.77
167.0,2.782081856,1.052678125,80.7,96.05
168.0,2.815008313,0.997957813,81.06,95.82
169.0,2.791012309,1.01498125,80.33,95.7
170.0,2.782457784,0.978301563,81.18,96.1
171.0,2.779634673,0.993473438,80.0,95.87
172.0,2.784778901,1.041671875,80.6,95.81
173.0,2.708365252,1.024379688,81.11,95.9
174.0,2.798673971,1.076765625,80.36,96.18
175.0,2.802916529,1.027051563,80.97,95.87
176.0,2.76808194,1.025357813,81.18,96.14
177.0,2.790864531,1.013373438,80.94,96.23
178.0,2.709930366,0.98904375,80.67,96.23
179.0,2.763424522,1.04080625,80.91,95.84
180.0,2.795514367,0.956910938,80.97,95.99
181.0,2.737108635,1.00455625,80.89,95.83
182.0,2.823152927,1.020332813,81.02,95.95
183.0,2.783524246,1.02081875,80.96,96.03
184.0,2.721572208,0.943560938,81.23,96.05
185.0,2.673163456,1.003034375,80.67,95.72
186.0,2.686951421,1.015696875,80.89,96.1
187.0,2.695874371,0.995321094,81.53,95.97
188.0,2.76328803,1.010257813,81.29,95.85
189.0,2.719630922,0.908678906,81.59,96.15
190.0,2.717384232,0.936886719,81.49,96.18
191.0,2.769189077,1.034315625,81.06,95.9
192.0,2.703511329,0.925310938,81.42,96.16
193.0,2.728710474,1.020057813,81.4,95.93
194.0,2.687761038,0.978782031,81.6,96.14
195.0,2.666015262,0.945425,81.64,96.0
196.0,2.723363592,0.99359375,81.2,95.9
197.0,2.637401773,0.9582875,81.49,96.31
198.0,2.734296021,1.023764063,81.33,96.07
199.0,2.729779392,0.996364063,81.56,95.99
200.0,2.694999601,0.927942969,81.82,96.16
201.0,2.68883204,0.958632813,81.91,96.21
202.0,2.709004482,0.965228125,81.87,96.0
203.0,2.73332048,0.996096875,81.56,95.93
204.0,2.710789148,1.082235938,81.32,95.97
205.0,2.722135889,1.0622625,81.66,95.99
206.0,2.73417791,1.0044375,81.75,96.03
207.0,2.704511635,0.965948438,82.1,96.05
208.0,2.639392307,1.037846875,81.75,95.89
209.0,2.676666798,0.958340625,81.96,96.09
210.0,2.752695621,0.986027344,81.48,96.07
211.0,2.641465996,1.022117188,81.63,95.95
212.0,2.617431899,1.053859375,81.57,95.91
213.0,2.667350391,1.0008375,81.96,96.1
214.0,2.656321246,1.01173125,81.68,96.0
215.0,2.664062807,1.033853125,81.82,96.14
216.0,2.678807575,0.967404688,81.74,96.07
217.0,2.622779634,0.977553125,82.26,96.08
218.0,2.621622083,0.981639063,81.68,96.19
219.0,2.668203891,0.969525,82.05,96.26
220.0,2.649328528,1.003898438,81.88,96.17
221.0,2.66529873,1.029164063,82.01,96.16
222.0,2.675428745,1.01108125,81.67,96.11
223.0,2.67543771,1.034385938,81.69,96.05
224.0,2.6218985,0.929992188,82.2,96.19
225.0,2.597190489,0.9735,82.12,96.29
226.0,2.606559991,0.957535938,82.25,96.12
227.0,2.578814374,0.966320313,82.48,96.28
228.0,2.620003255,0.911935156,82.33,96.33
229.0,2.576426601,1.0006375,82.19,96.09
230.0,2.709318127,0.994101563,82.37,96.11
231.0,2.64065575,0.968395313,82.56,96.2
232.0,2.669234157,0.990203906,82.32,96.2
233.0,2.647993708,1.000082813,82.4,96.26
234.0,2.611356291,0.951635938,82.6,96.27
235.0,2.609820462,1.011514063,82.06,96.18
236.0,2.65360019,0.985060938,82.21,96.18
237.0,2.608245613,0.993129688,82.35,96.05
238.0,2.604369953,0.959332813,82.38,96.27
239.0,2.57953018,0.916499219,82.51,96.26
240.0,2.657515501,1.00175,82.4,96.28
241.0,2.609344993,0.952979688,82.51,96.17
242.0,2.619391256,0.95748125,82.49,96.32
243.0,2.594379882,0.998725,82.58,96.2
244.0,2.594427946,1.000040625,82.51,96.32
245.0,2.566798517,1.011109375,82.54,96.36
246.0,2.588408609,0.912475,82.67,96.37
247.0,2.607090263,0.907192969,82.6,96.31
248.0,2.582154095,0.92316875,82.84,96.4
249.0,2.574879193,0.981053125,82.58,96.38
250.0,2.588586259,0.990179688,82.64,96.37
251.0,2.574076453,1.075226563,82.77,96.25
252.0,2.553999506,0.943514844,82.87,96.47
253.0,2.630470218,1.05781875,82.71,96.26
254.0,2.59582565,0.954640625,82.78,96.3
255.0,2.583567169,0.942016406,82.72,96.46
256.0,2.568750084,1.013267188,82.71,96.32
257.0,2.59750118,1.028776563,82.62,96.24
258.0,2.613338405,0.970011719,82.6,96.39
259.0,2.647792887,1.0126625,82.51,96.22
260.0,2.575040785,1.036182813,82.71,96.31
261.0,2.572683529,1.037629688,82.56,96.28
262.0,2.528464956,0.960075,82.73,96.33
263.0,2.612218057,1.017834375,82.63,96.25
264.0,2.618825492,1.03016875,82.55,96.14
265.0,2.596949836,0.989517188,82.6,96.29
266.0,2.573062904,1.047548438,82.33,96.21
267.0,2.596269554,1.001951563,82.58,96.32
268.0,2.635299921,1.029057813,82.64,96.22
269.0,2.592438584,0.943125781,82.74,96.41
270.0,2.624948589,1.031934375,82.61,96.26
271.0,2.604319064,0.970722656,82.73,96.33
272.0,2.555097117,0.987251563,82.62,96.33
273.0,2.568470845,0.999951563,82.55,96.38
274.0,2.546835597,0.969578906,82.58,96.27
275.0,2.598862457,0.988567188,82.61,96.29
276.0,2.62068756,1.002317188,82.67,96.35
277.0,2.5398935,0.979889844,82.75,96.35
278.0,2.614856372,0.9941875,82.57,96.38
279.0,2.542522415,0.9180375,82.8,96.42
280.0,2.563374025,0.97395625,82.88,96.32
281.0,2.53262785,1.013795313,82.57,96.28
282.0,2.553668782,0.939250781,82.81,96.38
283.0,2.549472314,0.969851563,82.84,96.34
284.0,2.544481128,0.97604375,82.77,96.39
285.0,2.590423156,0.9724,82.77,96.39
286.0,2.524300766,0.926746875,82.83,96.32
287.0,2.552876746,0.986914063,82.58,96.38
288.0,2.641018668,0.961625,82.81,96.32
289.0,2.528136365,0.988745313,82.7,96.35
290.0,2.493558351,0.996746875,82.71,96.35
291.0,2.582019195,1.005520313,82.64,96.32
292.0,2.576005979,0.964129688,82.76,96.37
293.0,2.594749827,1.045309375,82.42,96.25
294.0,2.542800194,0.921625,82.8,96.41
295.0,2.519005205,0.95555625,82.85,96.35
296.0,2.534298311,0.975710938,82.78,96.33
297.0,2.575266046,0.943451563,82.83,96.35
298.0,2.587224916,1.024559375,82.66,96.3
299.0,2.535474599,0.98460625,82.56,96.34
300.0,2.509021899,1.02446875,82.6,96.28
301.0,2.609335341,0.987459375,82.77,96.39
302.0,2.595008743,1.047296875,82.57,96.31
303.0,2.647682893,1.0291875,82.59,96.32
304.0,2.608638729,1.025092188,82.63,96.28
305.0,2.50282143,0.920765625,82.75,96.34
306.0,2.61304111,0.992003125,82.64,96.35
307.0,2.568650023,0.968392188,82.68,96.35
308.0,2.630491333,1.010110938,82.71,96.32
309.0,2.51171265,0.916128125,82.99,96.3
