epoch,train_loss,eval_loss,eval_top1,eval_top5
72,2.98859891,1.409070313,68.94,92.18
73,3.040868701,1.349053125,69.31,92.4
74,3.003261731,1.362615625,68.96,91.54
75,3.022711394,1.30255,69.75,92.25
76,2.988397558,1.188270313,71.58,93.08
77,2.962136701,1.263657813,70.94,92.43
78,2.986013503,1.302460938,71.86,93.06
79,3.02989854,1.200382813,71.84,93.65
80,3.009589681,1.27988125,70.54,93.05
81,2.973708009,1.32259375,72.02,93.01
82,2.988123249,1.170726563,71.82,93.45
83,2.967221798,1.285801563,71.08,93.26
84,2.925729457,1.185798438,72.69,93.97
85,2.972189353,1.21865625,72.38,93.07
86,2.969774645,1.130335938,73.09,93.96
87,2.911945538,1.203640625,72.18,93.44
88,2.944331087,1.207898438,72.96,93.62
89,2.921028214,1.240885938,72.65,93.44
90,2.94537063,1.17340625,73.43,93.5
91,2.898802395,1.23179375,73.23,93.46
92,2.895698199,1.18863125,73.1,93.77
93,2.868308502,1.20554375,73.05,93.47
94,2.880407337,1.222035938,73.61,93.53
95,2.88947686,1.282873438,71.89,92.81
96,2.942438831,1.32141875,73.12,93.55
97,2.844149505,1.155001563,75.11,94.24
98,2.87981887,1.213804688,73.97,93.72
99,2.908800699,1.139907813,74.13,94.16
100,2.816855343,1.17376875,73.8,93.82
101,2.878274016,1.140154688,74.58,94.08
102,2.820491573,1.149471875,74.47,94.01
103,2.870497255,1.167373438,74.5,94.04
104,2.865304207,1.1913375,74.13,93.91
105,2.81998419,1.186589063,74.39,93.75
106,2.814442891,1.156648438,74.93,94.15
107,2.774605447,1.171589063,75.01,94.07
108,2.741451636,1.177026563,74.61,94.33
109,2.82743616,1.132326563,75.2,94.27
110,2.774675689,1.111579688,75.84,94.6
111,2.827236541,1.096220313,76.41,94.59
112,2.809626456,1.09801875,75.49,94.31
113,2.767422936,1.137098438,76.06,94.58
114,2.700383214,1.11916875,74.68,94.2
115,2.761156076,1.093873438,76.03,94.49
116,2.77009652,1.1735375,75.21,94.33
117,2.826076676,1.102615625,75.67,94.07
118,2.730154036,1.161710938,75.82,94.14
119,2.782528874,1.1037125,76.5,94.99
120,2.813714625,1.139816406,75.41,94.42
121,2.739528374,1.01915625,76.45,94.87
122,2.764323968,1.136967188,76.33,94.74
123,2.761149462,1.097004688,76.41,94.39
124,2.786168461,1.164635938,76.89,94.51
125,2.766659813,1.144529688,75.98,94.47
126,2.716727763,1.059670313,76.62,94.6
127,2.709271255,1.104151563,76.18,94.27
128,2.648136874,1.105432813,76.75,94.78
129,2.739079456,1.141045313,76.52,94.52
130,2.701241298,1.102551563,76.13,94.73
131,2.733876773,1.110710938,76.88,94.8
132,2.685801859,1.082404688,77.23,94.95
133,2.719169933,1.151746875,76.1,94.57
134,2.737518475,1.171264063,77.29,94.96
135,2.679933788,1.10175,77.12,94.95
136,2.668224158,1.116055469,76.08,94.4
137,2.665264108,1.068592188,76.42,94.7
138,2.674355478,1.116396875,76.74,94.78
139,2.607507677,1.1241625,76.36,94.39
140,2.637623106,1.081832813,77.44,94.85
141,2.647701305,1.054082813,77.37,94.76
142,2.643232813,1.069415625,77.46,94.76
143,2.578652191,1.073676563,77.68,95.24
144,2.621376128,1.046895313,78.06,95
145,2.590956985,1.051620313,76.99,95.15
146,2.596760691,1.142003125,77.69,95.01
147,2.6652883,1.095123438,77.77,94.6
148,2.612221817,1.176317188,77.54,95.13
149,2.600734215,0.9985875,78.28,95.1
150,2.612511736,1.1317875,78.04,95.02
151,2.593880949,0.988130469,78.9,95.63
152,2.563353419,1.024311719,78.65,95.31
153,2.551955801,1.012229688,78.18,95.32
154,2.583431252,1.027230469,78.63,95.11
155,2.580834646,0.998554688,78.97,95.42
156,2.594087693,0.992157813,78.23,95.58
157,2.555940112,1.088499219,77.89,95.01
158,2.594493153,1.029215625,78.88,95.42
159,2.47762395,0.967885156,78.53,95.22
160,2.514387672,1.100598438,78.69,95.42
161,2.49742166,1.001132031,79,95.34
162,2.491223724,0.971332031,79.11,95.57
163,2.559030179,1.046465625,78.59,95.2
164,2.502838564,1.061901563,78.09,95.03
165,2.486282118,1.0309875,79.09,95.11
166,2.566156541,1.068775,79.15,95.27
167,2.498383955,1.013307813,79.63,95.59
168,2.5330674,0.971157813,79.25,95.34
169,2.513092096,1.012384375,79.89,95.49
170,2.504889052,1.017957813,79.53,95.26
171,2.529673617,1.000634375,79.35,95.37
172,2.514671125,0.985000781,79.34,95.36
173,2.529678921,0.960724219,79.86,95.53
174,2.480017005,0.980657813,79.73,95.51
175,2.464717912,0.937953906,79.69,95.42
176,2.5072863,1.033579688,79.63,95.51
177,2.497486786,1.009990625,79.81,95.45
178,2.508126287,0.956390625,80.33,95.55
179,2.394501722,0.952860156,79.75,95.34
180,2.500996084,1.00394375,79.48,95.55
181,2.424753095,0.953059375,79.92,95.71
182,2.522358152,1.008264063,79.86,95.66
183,2.456463583,0.961685938,79.9,95.46
184,2.446275995,0.958736719,79.95,95.46
185,2.440313174,0.965902344,80.11,95.44
186,2.40335778,0.9809625,80.42,95.69
187,2.449317459,1.055895313,80.53,95.27
188,2.406364448,1.096258594,80.02,95.39
189,2.499078429,0.97480625,80.71,95.75
190,2.418056765,1.016604688,79.12,95.52
191,2.392524332,0.963863281,80.13,95.85
