epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.2887582369339774,2.1089484375,25.12,78.55
1,2.1490768041366186,1.4570578125,50.25,94.04
2,2.044084543448228,1.3168453125,53.82,94.96
3,1.9745760517242628,1.13204921875,62.73,96.76
4,1.9227248078737504,1.0491125,66.27,97.69
5,1.9247285732856163,1.2395015625,64.21,97.21
6,1.8809644613510523,1.11653984375,64.08,96.58
7,1.848606546719869,1.02290546875,68.55,96.61
8,1.8355336510218108,0.95865390625,70.67,97.67
9,1.82834464770097,0.97895859375,73.2,97.95
10,1.790082895144438,0.88082265625,72.67,97.8
11,1.7818201789489159,0.89851171875,73.66,97.63
12,1.7924877035312163,0.909021875,72.82,98.0
13,1.7630164987001664,0.7668140625,76.1,98.25
14,1.7358047598447555,0.8216546875,77.07,98.47
15,1.7438718853852688,0.8143984375,79.1,98.83
16,1.7352207235800914,0.79104453125,78.04,98.86
17,1.7282901611083592,0.7596171875,78.37,98.42
18,1.6858940491309533,0.7498640625,80.67,99.02
19,1.6970379701027503,0.76001484375,79.29,98.87
20,1.6859761063869183,0.6757375,80.81,98.84
21,1.6958921875709143,0.746253125,80.33,98.72
22,1.6610217051628309,0.63649296875,82.97,99.27
23,1.636760086279649,0.64975859375,83.78,99.24
24,1.6566578669425769,0.65437890625,84.03,99.16
25,1.6455181075976446,0.7147796875,82.53,99.24
26,1.6426193613272446,0.63120234375,84.5,99.19
27,1.6343625478255444,0.62803515625,84.2,99.1
28,1.6085930306177874,0.59738203125,85.97,99.36
29,1.6145467373041007,0.63596875,86.05,99.25
30,1.589638014940115,0.6213375,86.44,99.31
31,1.576909890694496,0.59852109375,85.86,99.33
32,1.5710642839089417,0.605936328125,85.12,99.21
33,1.5627247954026247,0.52125859375,87.13,99.51
34,1.5812723830724373,0.579452734375,87.0,99.42
35,1.5486145231968318,0.6313953125,86.71,99.14
36,1.5556825024959369,0.573275,87.02,99.43
37,1.5697016887175732,0.56606484375,88.36,99.5
38,1.5453299328302725,0.618575,88.22,99.59
39,1.5187935729821522,0.56404453125,88.53,99.44
40,1.5298705579378666,0.531015625,88.52,99.47
41,1.5122964214055965,0.451666015625,88.89,99.51
42,1.5179123024145762,0.54865,88.71,99.26
43,1.5155705656760778,0.500446875,90.07,99.64
44,1.513817584514618,0.5587390625,88.63,99.35
45,1.505987340823198,0.56074609375,89.68,99.63
46,1.491147233431156,0.512398046875,89.83,99.57
47,1.4814833245216272,0.463660546875,89.96,99.59
48,1.4815346913459972,0.5596703125,90.4,99.5
49,1.485558708050312,0.480310546875,90.09,99.71
50,1.4903889044737204,0.5483734375,90.18,99.51
51,1.48255457450182,0.4510765625,90.65,99.67
52,1.4493461780059032,0.475173828125,90.61,99.59
53,1.468102907675963,0.4829296875,91.3,99.59
54,1.4428031539305664,0.5231015625,90.93,99.55
55,1.4505746636635217,0.469305078125,91.15,99.69
56,1.4687033500426854,0.43032421875,90.53,99.68
57,1.4320608936823331,0.42302421875,92.05,99.75
58,1.4362192204365363,0.495398828125,92.06,99.7
59,1.4279175380865732,0.425619921875,92.28,99.77
60,1.4379322284307234,0.43714921875,92.65,99.74
61,1.4327087547534552,0.489193359375,92.44,99.7
62,1.4356072560334816,0.5369671875,91.28,99.75
63,1.4114033987888923,0.402675,91.43,99.63
64,1.4127445094096356,0.4889109375,91.25,99.69
65,1.3989680488904317,0.471633203125,92.09,99.62
66,1.4019357478007293,0.441672265625,92.16,99.73
67,1.4077042144078475,0.402264453125,93.06,99.74
68,1.395428566596447,0.409044921875,92.26,99.7
69,1.427942678408745,0.379395703125,92.84,99.72
70,1.403023072083791,0.469078515625,92.42,99.68
71,1.386566603489411,0.44343984375,92.67,99.77
72,1.3872862742497372,0.53313828125,93.06,99.73
73,1.4082536008113469,0.365286328125,92.81,99.77
74,1.3815266294357105,0.48440078125,92.84,99.8
75,1.3675188946418273,0.440748828125,93.59,99.74
76,1.3760145665743413,0.37488203125,93.56,99.85
77,1.352681005001068,0.409919140625,93.18,99.79
