epoch,train_loss,eval_loss,eval_top1,eval_top5
48,1.717562816,0.789625,80.77,99.03
49,1.663791265,0.927734375,74.11,98.23
50,1.671713292,0.822973438,81.33,99.18
51,1.687072608,0.737822656,80.91,99.16
52,1.699735325,0.723898438,83.47,99.27
53,1.652822976,0.707940625,85.19,99.34
54,1.635779419,0.733160938,83.61,99.21
55,1.63123625,0.716444531,83.75,99.29
56,1.663505942,0.78761875,80.17,98.93
57,1.646469995,0.700357031,83.1,99.14
58,1.678749186,0.673373438,83.4,98.91
59,1.618539528,0.691329688,85.47,99.26
60,1.676286145,0.790016406,82.25,98.99
61,1.632839281,0.668801563,84.72,99.37
62,1.621312072,0.700417188,84.56,99.52
63,1.642710728,0.697035938,84.94,99.39
64,1.628228762,0.762372656,83.23,99.07
65,1.654042305,0.703689063,84.16,99.38
66,1.586604693,0.676435938,86.01,99.29
67,1.639585995,0.68336875,82.68,98.84
68,1.615238464,0.700885938,86.54,99.53
69,1.590449703,0.654960156,86.55,99.5
70,1.635598475,0.647844531,85.57,99.29
71,1.628872716,0.70754375,85.56,99.3
72,1.640055597,0.775517188,82.87,99.16
73,1.634155813,0.607589844,87,99.49
74,1.584533552,0.621360156,86.73,99.32
75,1.594731795,0.63453125,87.49,99.43
76,1.598711954,0.573036719,87.74,99.56
77,1.59955899,0.597978906,85.61,99.43
78,1.553289068,0.588066406,86.87,99.55
79,1.581775305,0.585824219,88.37,99.58
80,1.574988034,0.739789844,86.68,99.44
81,1.566251153,0.647652344,88.39,99.45
82,1.546059629,0.610565625,88.54,99.47
83,1.536538013,0.681651563,83.7,98.99
84,1.551058747,0.590490625,86.81,99.52
85,1.556589394,0.614886719,85.55,99.3
86,1.546045109,0.657192188,87.76,99.47
87,1.535040061,0.616425781,88.31,99.35
88,1.521044613,0.669610938,88.63,99.5
89,1.589570836,0.890959375,78.6,98.19
90,1.597726205,0.6271,86,99.42
91,1.588288651,0.640123438,86.98,99.45
92,1.577396654,0.553740625,87.78,99.61
93,1.562367149,0.667288281,87.93,99.53
94,1.547582545,0.585464844,89,99.7
95,1.535695152,0.612225781,89.19,99.72
96,1.557147968,0.652655469,88.92,99.51
97,1.543203259,0.528358594,89.2,99.5
98,1.559285865,0.617084375,86.7,99.51
99,1.527253564,0.57890625,89.34,99.51
100,1.549364518,0.635314063,87.91,99.48
101,1.602417006,0.60320625,87.59,99.41
102,1.514359279,0.644129688,88.01,99.6
103,1.567578576,0.570900781,89.34,99.56
104,1.547880047,0.609821094,87.91,99.46
105,1.583151938,0.581144531,89.14,99.6
106,1.547407941,0.612863672,88.82,99.52
107,1.603808483,0.558675781,86.93,99.37
108,1.572094614,0.521360156,89.36,99.54
109,1.565312697,0.618540234,89.92,99.55
110,1.518851285,0.738834375,84.75,99.13
111,1.568543305,0.607584375,89.48,99.54
112,1.540799071,0.520244531,90.34,99.67
113,1.525706055,0.612070313,89.8,99.69
114,1.532871107,0.496691797,90.22,99.67
115,1.547470633,0.547357031,90.03,99.65
