epoch,train_loss,eval_loss,eval_top1,eval_top5
0,5.998538019,5.990354328,0.268118978,1.633850021
1,5.941787807,5.691100885,1.516547968,6.082949309
2,5.796498172,5.169909274,4.356933389,15.86091328
3,5.604027003,4.745334101,10.0209468,28.1273565
4,5.455083149,4.337451724,15.91118558,39.42186844
5,5.299073092,3.944154044,19.99162128,46.86217008
6,5.207519457,3.806620824,23.18391286,50.12149141
7,5.082150201,3.45106485,27.89275241,56.21281943
8,4.920943335,2.996024691,39.97486385,68.39547549
9,4.881179019,2.774534425,41.15626308,69.70255551
10,4.763714708,2.693389241,46.04943443,72.56807708
11,4.662237183,2.434411821,51.14369502,76.67364893
12,4.467067209,2.056242881,58.67616255,82.3209049
13,4.439053267,1.869529123,62.65605362,84.77586929
14,4.412918029,1.859004422,63.41013824,84.94344365
15,4.275889887,1.834813901,65.44616673,86.20863008
16,4.120915697,1.41522517,72.14914118,89.79472141
17,4.089193163,1.41575692,72.86133221,89.85337243
18,3.935587426,1.341121709,74.49518223,91.10180142
19,3.978718913,1.279149572,75.69333892,91.80561374
20,3.906794754,1.224960786,77.90532048,92.31671554
21,3.856522886,1.19003538,79.00293255,93.01214914
22,3.689821233,1.019757921,81.63385002,93.99245915
23,3.755075643,1.000722992,82.79011311,94.72140762
24,3.787309762,1.15400452,80.90490155,93.94218684
25,3.674947312,1.18114142,82.22036028,94.31922916
26,3.545294029,0.893595927,84.65018852,95.62630917
27,3.631789269,0.925255289,84.76749057,95.58441558
28,3.528273819,0.892469054,85.43778801,95.81064097
29,3.53786988,0.96915028,85.83158777,96.0536238
30,3.462499055,0.862043262,86.98785086,96.17930457
31,3.467838883,0.90492221,86.83703393,96.17930457
32,3.441636758,0.905644098,87.26434855,96.4725597
33,3.41467495,0.79088976,88.13573523,96.87473817
34,3.438130153,0.843550289,88.37033934,97.05069124
35,3.399777725,0.819963482,89.02387935,97.14285714
36,3.403904968,0.825598722,89.34227063,97.31881022
37,3.441565921,0.8053211,89.64390448,97.1679933
38,3.297197371,0.762655301,90.0209468,97.34394638
39,3.179778248,0.843611596,89.95391705,97.54503561
40,3.27244048,0.823421544,90.20527859,97.56179305
41,3.251237707,0.673142312,90.24717218,97.35232509
42,3.231518253,0.755029808,90.46501885,97.66233766
43,3.091729485,0.675683573,90.94260578,97.65395894
44,3.191999469,0.743262619,91.42019271,97.88018433
45,3.251325911,0.708065662,90.70800167,98.01424382
46,3.161039919,0.855863057,90.8588186,97.81315459
47,3.051845014,0.601146039,92.07373272,98.20695434
48,3.128812071,0.68826959,91.75534143,98.05613741
49,3.042959665,0.648167769,91.84750733,98.14830331
50,3.057799488,0.786775576,92.09049015,98.098031
51,2.998622002,0.673081936,91.96480938,98.19857562
52,3.015275074,0.771884921,92.1575199,98.12316716
53,3.000518409,0.763866737,91.95643067,98.11478844
54,2.973659132,0.683874998,92.49266862,98.10640972
55,2.995809442,0.657295483,92.50104734,98.15668203
56,2.980298664,0.664895289,92.51780478,98.33263511
57,2.922788664,0.638088004,92.66024298,98.19857562
58,2.822620986,0.756970435,92.74403016,98.2823628
59,2.899050123,0.714405749,93.21323837,98.45831588
60,2.882104331,0.59899619,93.2718894,98.40804357
61,2.868241743,0.75012744,93.19648094,98.50020947
62,2.736383888,0.574607882,93.37243402,98.34939254
63,2.831746791,0.695738105,92.88646837,98.41642229
64,2.886768516,0.597899143,93.33054043,98.55048178
65,2.819213659,0.799111398,93.04566401,98.54210306
66,2.730080747,0.601186787,93.57352325,98.69291998
67,2.794887215,0.68508895,93.39757017,98.47507331
68,2.707968957,0.586522169,93.86677838,98.54210306
69,2.723402902,0.729210388,93.69920402,98.53372434
70,2.68489982,0.613349716,94.09300377,98.65102639
71,2.715203492,0.743991788,93.85839966,98.58399665
