epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.031109434,5.995339665,0.192710515,1.223292836
1,6.001692308,5.769002343,1.273565145,4.985337243
2,5.810582143,5.015198209,5.077503142,17.771261
3,5.593730349,4.566072083,9.476330121,27.63301214
4,5.44786594,3.988617872,16.3385002,40.22622538
5,5.340153939,3.930894068,16.27147046,42.26225387
6,5.243566434,3.635418412,22.555509,49.45119396
7,5.105842005,3.502421973,25.07750314,53.88353581
8,4.964649657,3.218233285,29.47633011,58.24046921
9,4.89457737,3.235113702,30.38123167,59.37159613
10,4.792135344,3.023638295,34.49518224,63.86258902
11,4.858947365,2.770879127,40.77084205,68.94009216
12,4.782385463,2.447300032,48.46250523,74.88060326
13,4.723863672,2.685737033,42.66443233,71.84750732
14,4.650635225,2.274208113,53.03728529,78.38290741
15,4.625257429,2.349859182,50.92584834,76.83284457
16,4.552198556,2.233108537,53.5986594,79.27943024
17,4.549431142,2.058431331,59.18726434,83.25932132
18,4.407652059,2.099740292,58.49183074,82.22036028
19,4.35652023,2.023693362,60.31001256,83.14201927
20,4.254338764,1.910183538,63.20904901,85.03560955
21,4.201670328,1.723494899,66.30079597,86.81189778
22,4.207697471,1.669329433,69.02387934,88.17762882
23,4.138197052,1.597441545,68.61332216,88.46250523
24,4.100367803,1.513217264,72.35860913,90.00418936
25,4.120490955,1.538567059,71.05990783,89.38416422
26,4.069897562,1.540476981,73.97570171,90.7666527
27,4.082171592,1.442442625,73.92542941,90.43150398
28,3.987505045,1.489751453,73.90029325,91.19396732
29,3.993910592,1.331840806,76.4306661,91.7888563
30,3.980290499,1.229595776,78.96941767,93.20485965
31,3.95367616,1.322640213,77.48638458,92.70213657
32,3.93827037,1.235007045,79.44700461,93.54000838
33,3.894719512,1.220044897,80.06702974,93.38919145
34,3.918394569,1.126017802,81.09761206,94.43653121
35,3.835736787,1.295840343,78.86887305,93.26351068
36,3.817033602,1.307745159,80.87976539,93.89191453
37,3.724706202,1.066669108,83.87934646,94.99790532
38,3.475881857,1.201084733,80.98868872,94.08462505
39,3.453641207,1.217435507,82.60578131,94.47004608
40,3.386773928,1.160579154,80.94679514,93.23837453
41,3.690857263,1.123880451,82.96606619,94.4784248
42,3.704297067,1.04216596,84.90155006,95.60955174
43,3.632568419,1.018900801,84.28152492,95.40008379
44,3.610224239,1.147234818,85.85672392,95.96983661
45,3.656602531,1.133865792,84.17260159,95.22413071
46,3.620116608,1.136956774,84.59153749,95.51738584
47,3.655413266,0.984279921,86.11646418,95.869292
48,3.489179552,1.048649627,85.32048596,95.93632174
49,3.524474319,1.089185071,83.18391285,94.25219941
50,3.537015222,0.891591744,88.10222035,96.69878508
51,3.421144584,1.007335879,86.97947214,96.4725597
52,3.393345734,1.048914449,86.51864265,95.97821533
52,2.932893037,1.124864173,85.09426058,95.57603686
53,3.3120422,0.839250612,87.88437369,96.55634688
54,3.354385337,0.962902326,86.53540008,95.88604943
55,3.137729088,1.211542666,84.00502722,94.90573942
56,2.735243404,1.021429635,85.6640134,95.63468789
57,3.181970839,1.061695676,85.06912442,95.35819019
58,3.084654721,0.962200813,85.06912442,95.2660243
59,3.102073361,0.929653339,85.64725596,95.7771261
