epoch,train_loss,eval_loss,eval_top1,eval_top5
0,5.998195229,5.99497146,0.242982824,1.491411814
1,5.954622758,5.749312356,1.307080017,5.714285714
2,5.845540183,5.156313266,3.401759531,11.738584
3,5.67346699,4.845126519,6.108085463,21.07247591
4,5.525010061,4.538956457,11.00125681,31.22748219
5,5.387742749,4.178086379,15.91118559,40.01675744
6,5.260989898,3.834387764,21.56682027,48.0268119
7,5.124711637,3.535642608,27.75031419,57.16799329
8,4.985242719,3.213081274,32.85295349,62.70632592
9,4.899739729,2.86430617,40.81273564,69.82823628
10,4.709251113,2.50450037,48.17762882,75.55090071
11,4.588013067,2.352564264,51.6464181,78.06451613
12,4.469172808,2.091791556,57.30205278,81.70087976
13,4.394158922,1.90898327,61.15626309,84.36531211
14,4.2767497,1.699509305,64.85965647,86.56891495
15,4.191661308,1.712651251,65.58860494,86.71135316
16,4.114421904,1.603934684,71.14369501,89.06577293
17,4.038245923,1.467974437,72.97863426,90.49853372
18,3.989921328,1.356059761,74.5705907,91.02639296
19,3.822795102,1.249946037,75.98659405,91.76372015
20,3.767824987,1.225311747,78.39128613,92.7607876
21,3.715429872,1.230456231,78.97779639,93.09593632
22,3.712290074,1.107769706,81.87683284,94.04273146
23,3.625486335,1.025923909,82.06116464,94.41977377
24,3.64102861,1.014995798,83.21742773,94.79681609
25,3.577326861,0.952917578,84.6418098,95.10682865
26,3.54670272,0.961793332,84.7339757,95.42521994
27,3.442878922,0.896884287,85.63887725,95.74361123
28,3.448166299,1.055128324,84.93506493,95.44197738
29,3.46092837,0.977487514,86.18349392,95.89442815
30,3.471456349,0.925391566,86.91244239,96.18768328
31,3.316687123,0.823257448,87.03812317,96.44742354
32,3.287095251,0.819086172,88.54629241,96.82446586
33,3.367561782,0.823010014,88.01005446,96.68202765
34,3.329223063,0.803813299,88.51277754,96.74067868
35,3.236778273,0.74685033,89.35064935,97.17637201
36,3.195008632,0.765112172,89.53498115,97.26853791
37,3.233415942,0.909617484,88.88981986,97.04231253
38,3.211061034,0.827443022,90.10473398,97.41097612
39,3.235186114,0.714986921,90.38123167,97.62044407
40,3.200740098,0.741307264,90.84206116,97.6790951
